entity_id,parent_id,method,amount_ordered,amount_paid
179037,4655,amex_card,4620000,4620000
179038,4656,credit_card,9900000,9900000
179039,4657,cash_on_delivery,9900000,9900000
179040,4658,credit_card,7150000,7150000
179041,4659,credit_card,19800000,19800000
179042,4660,cash_on_delivery,12980000,12980000
179043,4661,bank_transfer,112200000,112200000
179044,4662,amex_card,9350000,9350000
179045,4663,cash_on_delivery,237600000,237600000
179046,4664,visa_card,6050000,6050000
179047,4665,cash_on_delivery,6600000,0
179048,4666,amex_card,7150000,0
179049,4667,bank_transfer,4620000,0
179050,4668,credit_card,7150000,7150000
179051,4669,credit_card,2530000,2530000
179052,4670,credit_card,7150000,7150000
179053,4671,bank_transfer,107800000,107800000
179054,4672,cash_on_delivery,15840000,0
179055,4673,amex_card,28600000,28600000
179056,4674,visa_card,115500000,115500000
179057,4675,visa_card,7150000,7150000
179058,4676,bank_transfer,74800000,74800000
179059,4677,cash_on_delivery,14300000,14300000
179060,4678,cash_on_delivery,112200000,0
179061,4679,bank_transfer,7150000,7150000
179062,4680,credit_card,19800000,19800000
179063,4681,visa_card,97350000,97350000
179064,4682,bank_transfer,5720000,0
179065,4683,amex_card,12980000,12980000
179066,4684,credit_card,70400000,0
179067,4685,cash_on_delivery,137500000,0
179068,4686,credit_card,19800000,0
179069,4687,bank_transfer,4620000,4620000
179070,4688,cash_on_delivery,59400000,59400000
179071,4689,credit_card,20410000,0
179072,4690,visa_card,5102500,5102500
179073,4691,amex_card,4710000,4710000
179074,4692,amex_card,26690000,26690000
179075,4693,cash_on_delivery,80070000,80070000
179076,4694,bank_transfer,5652000,5652000
179077,4695,credit_card,6672500,0
179078,4696,visa_card,4710000,4710000
179079,4697,cash_on_delivery,76930000,76930000
179080,4698,amex_card,251200000,251200000
179081,4699,credit_card,6672500,6672500
179082,4700,visa_card,35325000,35325000
179083,4701,visa_card,4082000,4082000
179084,4702,cash_on_delivery,155430000,155430000
179085,4703,credit_card,17662500,17662500
179086,4704,visa_card,13345000,0
179087,4705,amex_card,5652000,0
179088,4706,credit_card,1099000000,0
179089,4707,amex_card,20410000,20410000
179090,4708,amex_card,4082000,4082000
179091,4709,credit_card,4710000,0
179092,4710,amex_card,17662500,17662500
179093,4711,amex_card,18055000,0
179094,4712,cash_on_delivery,76930000,76930000
179095,4713,bank_transfer,4082000,4082000
179096,4714,bank_transfer,20410000,20410000
179097,4715,credit_card,14130000,14130000
179098,4716,credit_card,8242500,8242500
179099,4717,amex_card,5652000,5652000
179100,4718,credit_card,17662500,0
179101,4719,bank_transfer,5652000,5652000
179102,4720,visa_card,20410000,20410000
179103,4721,visa_card,176625000,176625000
179104,4722,cash_on_delivery,9263000,9263000
179105,4723,cash_on_delivery,35325000,35325000
179106,4724,visa_card,7065000,7065000
179107,4725,bank_transfer,2198000000,2198000000
179108,4726,visa_card,5102500,5102500
179109,4727,cash_on_delivery,14522500,0
179110,4728,bank_transfer,20410000,20410000
179111,4729,amex_card,17662500,0
179112,4730,credit_card,22372500,22372500
179113,4731,credit_card,6672500,6672500
179114,4732,amex_card,153860000,153860000
179115,4733,amex_card,4710000,4710000
179116,4734,visa_card,9891000,0
179117,4735,cash_on_delivery,10205000,10205000
179118,4736,amex_card,1805500,0
179119,4737,bank_transfer,9263000,9263000
179120,4738,cash_on_delivery,22372500,22372500
179121,4739,cash_on_delivery,42390000,42390000
179122,4740,amex_card,50240000,50240000
179123,4741,visa_card,9263000,9263000
179124,4742,amex_card,98125000,98125000
179125,4743,credit_card,9420000,0
179126,4744,bank_transfer,36110000,36110000
179127,4745,bank_transfer,69472500,0
179128,4746,credit_card,1805500,1805500
179129,4747,credit_card,4710000,4710000
179130,4748,bank_transfer,447450000,447450000
179131,4749,visa_card,28260000,28260000
179132,4750,credit_card,6672500,6672500
179133,4751,cash_on_delivery,5102500,0
179134,4752,bank_transfer,26690000,26690000
179135,4753,bank_transfer,7065000,7065000
179136,4754,amex_card,106760000,106760000
179137,4755,amex_card,9263000,0
179138,4756,bank_transfer,17662500,17662500
179139,4757,visa_card,6672500,0
179140,4758,visa_card,155430000,155430000
179141,4759,cash_on_delivery,11382500,0
179142,4760,bank_transfer,50240000,50240000
179143,4761,visa_card,9420000,9420000
179144,4762,bank_transfer,13345000,13345000
179145,4763,bank_transfer,8242500,0
179146,4764,bank_transfer,4710000,4710000
179147,4765,credit_card,4710000,4710000
179148,4766,bank_transfer,251200000,251200000
179149,4767,credit_card,8164000,8164000
179150,4768,visa_card,62800000,62800000
179151,4769,cash_on_delivery,6594000,6594000
179152,4770,visa_card,1805500,1805500
179153,4771,credit_card,72220000,72220000
179154,4772,cash_on_delivery,8242500,8242500
179155,4773,bank_transfer,4710000,4710000
179156,4774,bank_transfer,6672500,6672500
179157,4775,visa_card,82425000,82425000
179158,4776,credit_card,17662500,0
179159,4777,visa_card,19625000,19625000
179160,4778,bank_transfer,100480000,0
179161,4779,visa_card,4710000,4710000
179162,4780,amex_card,223725000,223725000
179163,4781,credit_card,17662500,17662500
179164,4782,cash_on_delivery,17662500,0
179165,4783,credit_card,54165000,0
179166,4784,bank_transfer,20410000,20410000
179167,4785,bank_transfer,4710000,4710000
179168,4786,cash_on_delivery,98125000,98125000
179169,4787,cash_on_delivery,4082000,4082000
179170,4788,visa_card,4317500,4317500
179171,4789,visa_card,5652000,5652000
179172,4790,credit_card,131880000,0
179173,4791,amex_card,9812500,9812500
179174,4792,credit_card,6672500,6672500
179175,4793,credit_card,17662500,17662500
179176,4794,cash_on_delivery,17662500,17662500
179177,4795,cash_on_delivery,8242500,0
179178,4796,credit_card,4082000,4082000
179179,4797,credit_card,36110000,36110000
179180,4798,amex_card,902750000,902750000
179181,4799,cash_on_delivery,4710000,4710000
179182,4800,cash_on_delivery,5102500,5102500
179183,4801,cash_on_delivery,23236000,0
179184,4802,amex_card,3611000,3611000
179185,4803,cash_on_delivery,4710000,4710000
179186,4804,cash_on_delivery,412125000,412125000
179187,4805,visa_card,5102500,0
179188,4806,amex_card,17662500,17662500
179189,4807,bank_transfer,56520000,0
179190,4808,credit_card,17662500,17662500
179191,4809,bank_transfer,7065000,7065000
179192,4810,visa_card,9420000,9420000
179193,4811,bank_transfer,1099000000,0
179194,4812,credit_card,4710000,4710000
179195,4813,visa_card,5102500,5102500
179196,4814,visa_card,56520000,56520000
179197,4815,visa_card,5102500,5102500
179198,4816,credit_card,4710000,4710000
179199,4817,bank_transfer,9812500,9812500
179200,4818,bank_transfer,11304000,11304000
179201,4819,cash_on_delivery,11382500,0
179202,4820,amex_card,7065000,7065000
179203,4821,cash_on_delivery,4082000,4082000
179204,4822,cash_on_delivery,4317500,4317500
179205,4823,amex_card,1805500,1805500
179206,4824,cash_on_delivery,10205000,10205000
179207,4825,amex_card,8242500,8242500
179208,4826,credit_card,5102500,5102500
179209,4827,bank_transfer,125600000,0
179210,4828,amex_card,3297000,3297000
179211,4829,amex_card,3297000,3297000
179212,4830,cash_on_delivery,59660000,0
179213,4831,cash_on_delivery,3297000,3297000
179214,4832,credit_card,8242500,8242500
179215,4833,credit_card,1020500000,1020500000
179216,4834,amex_card,3297000,0
179217,4835,visa_card,20410000,20410000
179218,4836,bank_transfer,22372500,22372500
179219,4837,cash_on_delivery,6672500,6672500
179220,4838,credit_card,9263000,0
179221,4839,amex_card,11304000,11304000
179222,4840,visa_card,176625000,176625000
179223,4841,bank_transfer,9812500,9812500
179224,4842,cash_on_delivery,53380000,53380000
179225,4843,bank_transfer,176625000,176625000
179226,4844,cash_on_delivery,42390000,42390000
179227,4845,credit_card,22372500,0
179228,4846,visa_card,9812500,9812500
179229,4847,bank_transfer,223725000,223725000
179230,4848,visa_card,155430000,155430000
179231,4849,credit_card,4082000,4082000
179232,4850,amex_card,61230000,61230000
179233,4851,amex_card,5102500,5102500
179234,4852,cash_on_delivery,6672500,6672500
179235,4853,credit_card,14522500,0
179236,4854,amex_card,20410000,20410000
179237,4855,visa_card,11618000,0
179238,4856,amex_card,9263000,9263000
179239,4857,visa_card,4317500,4317500
179240,4858,visa_card,6672500,6672500
179241,4859,amex_card,6672500,6672500
179242,4860,credit_card,125600000,125600000
179243,4861,visa_card,3297000,3297000
179244,4862,bank_transfer,176625000,176625000
179245,4863,amex_card,5652000,0
179246,4864,cash_on_delivery,28260000,0
179247,4865,bank_transfer,17662500,17662500
179248,4866,visa_card,13345000,13345000
179249,4867,amex_card,11382500,11382500
179250,4868,bank_transfer,6672500,6672500
179251,4869,cash_on_delivery,40820000,40820000
179252,4870,cash_on_delivery,9263000,9263000
179253,4871,credit_card,11618000,11618000
179254,4872,cash_on_delivery,9263000,9263000
179255,4873,visa_card,230790000,230790000
179256,4874,visa_card,247275000,0
179257,4875,amex_card,26690000,0
179258,4876,cash_on_delivery,223725000,223725000
179259,4877,visa_card,19625000,19625000
179260,4878,bank_transfer,65940000,65940000
179261,4879,credit_card,160140000,160140000
179262,4880,credit_card,155430000,155430000
179263,4881,amex_card,5652000,5652000
179264,4882,cash_on_delivery,13345000,0
179265,4883,amex_card,56520000,56520000
179266,4884,credit_card,4082000,4082000
179267,4885,cash_on_delivery,23157500,23157500
179268,4886,bank_transfer,9420000,9420000
179269,4887,amex_card,3297000,3297000
179270,4888,amex_card,4710000,4710000
179271,4889,visa_card,6672500,6672500
179272,4890,credit_card,14522500,14522500
179273,4891,amex_card,325775000,0
179274,4892,cash_on_delivery,22765000,22765000
179275,4893,amex_card,4710000,0
179276,4894,amex_card,14130000,0
179277,4895,visa_card,14130000,14130000
179278,4896,visa_card,6672500,6672500
179279,4897,credit_card,59660000,0
179280,4898,visa_card,23157500,23157500
179281,4899,amex_card,22765000,22765000
179282,4900,credit_card,7065000,7065000
179283,4901,credit_card,53380000,53380000
179284,4902,bank_transfer,3297000,3297000
179285,4903,amex_card,54165000,0
179286,4904,credit_card,155430000,155430000
179287,4905,bank_transfer,14522500,14522500
179288,4906,bank_transfer,84780000,0
179289,4907,credit_card,56520000,56520000
179290,4908,bank_transfer,15307500,15307500
179291,4909,credit_card,14130000,0
179292,4910,cash_on_delivery,8242500,8242500
179293,4911,bank_transfer,28260000,28260000
179294,4912,visa_card,3297000,3297000
179295,4913,amex_card,4710000,0
179296,4914,credit_card,8242500,0
179297,4915,credit_card,17662500,17662500
179298,4916,cash_on_delivery,108330000,108330000
179299,4917,credit_card,54165000,54165000
179300,4918,credit_card,100480000,100480000
179301,4919,visa_card,4710000,4710000
179302,4920,credit_card,7065000,7065000
179303,4921,cash_on_delivery,20410000,20410000
179304,4922,credit_card,14522500,14522500
179305,4923,visa_card,194680000,194680000
179306,4924,bank_transfer,8242500,8242500
179307,4925,bank_transfer,7065000,7065000
179308,4926,amex_card,26690000,26690000
179309,4927,bank_transfer,76930000,76930000
179310,4928,visa_card,42390000,42390000
179311,4929,credit_card,5652000,5652000
179312,4930,visa_card,19625000,0
179313,4931,amex_card,5102500,0
179314,4932,amex_card,155430000,0
179315,4933,visa_card,15307500,15307500
179316,4934,visa_card,251200000,251200000
179317,4935,visa_card,50240000,0
179318,4936,visa_card,56520000,0
179319,4937,credit_card,14130000,14130000
179320,4938,credit_card,54165000,54165000
179321,4939,visa_card,9420000,0
179322,4940,credit_card,9812500,9812500
179323,4941,credit_card,4082000,4082000
179324,4942,cash_on_delivery,98125000,98125000
179325,4943,visa_card,230790000,230790000
179326,4944,bank_transfer,4710000,0
179327,4945,bank_transfer,46315000,46315000
179328,4946,visa_card,22372500,0
179329,4947,cash_on_delivery,5102500,0
179330,4948,visa_card,6672500,0
179331,4949,visa_card,26690000,26690000
179332,4950,bank_transfer,3297000,0
179333,4951,credit_card,176625000,176625000
179334,4952,amex_card,18055000,18055000
179335,4953,bank_transfer,8635000,8635000
179336,4954,visa_card,9812500,9812500
179337,4955,bank_transfer,14130000,14130000
179338,4956,credit_card,6594000,6594000
179339,4957,visa_card,23236000,0
179340,4958,bank_transfer,76930000,76930000
179341,4959,bank_transfer,54165000,54165000
179342,4960,cash_on_delivery,251200000,251200000
179343,4961,credit_card,29437500,29437500
179344,4962,credit_card,1805500,0
179345,4963,visa_card,7065000,7065000
179346,4964,amex_card,35325000,0
179347,4965,cash_on_delivery,34147500,34147500
179348,4966,bank_transfer,9812500,9812500
179349,4967,bank_transfer,14130000,14130000
179350,4968,amex_card,72220000,72220000
179351,4969,bank_transfer,59660000,59660000
179352,4970,bank_transfer,11618000,11618000
179353,4971,visa_card,7065000,7065000
179354,4972,visa_card,9420000,9420000
179355,4973,visa_card,8242500,0
179356,4974,credit_card,17662500,0
179357,4975,credit_card,13345000,13345000
179358,4976,visa_card,14522500,14522500
179359,4977,visa_card,3297000,3297000
179360,4978,credit_card,176625000,176625000
179361,4979,visa_card,4082000,4082000
179362,4980,amex_card,5102500,0
179363,4981,cash_on_delivery,1805500,1805500
179364,4982,cash_on_delivery,5102500,0
179365,4983,cash_on_delivery,5652000,5652000
179366,4984,credit_card,23157500,23157500
179367,4985,visa_card,80070000,80070000
179368,4986,cash_on_delivery,4710000,4710000
179369,4987,cash_on_delivery,59660000,0
179370,4988,bank_transfer,5102500,0
179371,4989,bank_transfer,5102500,0
179372,4990,visa_card,42390000,42390000
179373,4991,amex_card,9420000,9420000
179374,4992,visa_card,23236000,23236000
179375,4993,bank_transfer,10205000,10205000
179376,4994,visa_card,4082000,0
179377,4995,visa_card,14130000,0
179378,4996,visa_card,54165000,0
179379,4997,cash_on_delivery,22372500,22372500
179380,4998,amex_card,27475000,0
179381,4999,amex_card,14130000,14130000
179382,5000,amex_card,4082000,0
179383,5001,credit_card,4710000,4710000
179384,5002,cash_on_delivery,17662500,17662500
179385,5003,amex_card,4710000,4710000
179386,5004,visa_card,19625000,19625000
179387,5005,bank_transfer,56520000,56520000
179388,5006,bank_transfer,59660000,59660000
179389,5007,bank_transfer,23157500,23157500
179390,5008,cash_on_delivery,14130000,0
179391,5009,amex_card,5652000,5652000
179392,5010,bank_transfer,14130000,0
179393,5011,cash_on_delivery,56520000,56520000
179394,5012,credit_card,3297000,3297000
179395,5013,bank_transfer,9420000,9420000
179396,5014,bank_transfer,53380000,0
179397,5015,bank_transfer,1805500,1805500
179398,5016,amex_card,108330000,108330000
179399,5017,credit_card,3297000,3297000
179400,5018,visa_card,11382500,11382500
179401,5019,visa_card,17662500,17662500
179402,5020,cash_on_delivery,62800000,0
179403,5021,visa_card,72220000,72220000
179404,5022,credit_card,16485000,16485000
179405,5023,credit_card,6672500,6672500
179406,5024,cash_on_delivery,223725000,223725000
179407,5025,amex_card,5102500,5102500
179408,5026,cash_on_delivery,9420000,9420000
179409,5027,cash_on_delivery,902750000,0
179410,5028,credit_card,8164000,0
179411,5029,credit_card,5102500,5102500
179412,5030,credit_card,4317500,4317500
179413,5031,bank_transfer,14522500,14522500
179414,5032,bank_transfer,5652000,5652000
179415,5033,visa_card,10205000,10205000
179416,5034,credit_card,9263000,0
179417,5035,cash_on_delivery,54950000,54950000
179418,5036,bank_transfer,22372500,22372500
179419,5037,visa_card,5102500,5102500
179420,5038,bank_transfer,54950000,0
179421,5039,amex_card,17662500,0
179422,5040,credit_card,4710000,4710000
179423,5041,visa_card,7065000,0
179424,5042,credit_card,17662500,17662500
179425,5043,visa_card,14522500,14522500
179426,5044,bank_transfer,35325000,35325000
179427,5045,credit_card,40820000,0
179428,5046,cash_on_delivery,4710000,4710000
179429,5047,visa_card,35325000,0
179430,5048,cash_on_delivery,11618000,11618000
179431,5049,cash_on_delivery,14130000,14130000
179432,5050,credit_card,6672500,6672500
179433,5051,amex_card,17662500,17662500
179434,5052,credit_card,251200000,0
179435,5053,credit_card,4082000,0
179436,5054,credit_card,702575000,702575000
179437,5055,visa_card,72220000,72220000
179438,5056,bank_transfer,119320000,0
179439,5057,credit_card,4317500,4317500
179440,5058,cash_on_delivery,155430000,155430000
179441,5059,amex_card,13345000,13345000
179442,5060,bank_transfer,56520000,56520000
179443,5061,cash_on_delivery,10205000,0
179444,5062,visa_card,14522500,14522500
179445,5063,credit_card,62800000,0
179446,5064,amex_card,14130000,14130000
179447,5065,visa_card,8164000,0
179448,5066,visa_card,1405150000,1405150000
179449,5067,credit_card,13345000,0
179450,5068,visa_card,6672500,6672500
179451,5069,cash_on_delivery,27475000,27475000
179452,5070,bank_transfer,26690000,0
179453,5071,bank_transfer,14130000,14130000
179454,5072,credit_card,6672500,6672500
179455,5073,visa_card,17662500,0
179456,5074,cash_on_delivery,412125000,0
179457,5075,visa_card,35325000,35325000
179458,5076,bank_transfer,18840000,18840000
179459,5077,visa_card,7065000,7065000
179460,5078,bank_transfer,5652000,5652000
179461,5079,cash_on_delivery,223725000,223725000
179462,5080,credit_card,98125000,98125000
179463,5081,credit_card,4082000,0
179464,5082,amex_card,4710000,0
179465,5083,visa_card,82425000,82425000
179466,5084,bank_transfer,11618000,11618000
179467,5085,credit_card,29045000,29045000
179468,5086,amex_card,6672500,6672500
179469,5087,visa_card,14130000,14130000
179470,5088,visa_card,9812500,9812500
179471,5089,visa_card,26690000,0
179472,5090,cash_on_delivery,176625000,176625000
179473,5091,visa_card,3297000,3297000
179474,5092,visa_card,72220000,72220000
179475,5093,amex_card,251200000,251200000
179476,5094,credit_card,11382500,11382500
179477,5095,credit_card,98125000,98125000
179478,5096,bank_transfer,4710000,4710000
179479,5097,cash_on_delivery,4317500,4317500
179480,5098,credit_card,6672500,6672500
179481,5099,cash_on_delivery,6672500,6672500
179482,5100,cash_on_delivery,4082000,4082000
179483,5101,cash_on_delivery,82425000,82425000
179484,5102,bank_transfer,5652000,5652000
179485,5103,credit_card,4317500,4317500
179486,5104,visa_card,9812500,9812500
179487,5105,bank_transfer,27475000,27475000
179488,5106,cash_on_delivery,28260000,0
179489,5107,bank_transfer,14522500,0
179490,5108,visa_card,98125000,98125000
179491,5109,credit_card,4317500,4317500
179492,5110,cash_on_delivery,6672500,6672500
179493,5111,amex_card,5652000,5652000
179494,5112,credit_card,4710000,4710000
179495,5113,credit_card,21195000,21195000
179496,5114,amex_card,8164000,8164000
179497,5115,bank_transfer,22765000,22765000
179498,5116,bank_transfer,6594000,6594000
179499,5117,cash_on_delivery,24727500,24727500
179500,5118,bank_transfer,131880000,131880000
179501,5119,bank_transfer,4710000,4710000
179502,5120,visa_card,3297000,0
179503,5121,amex_card,46315000,46315000
179504,5122,cash_on_delivery,8242500,0
179505,5123,amex_card,9420000,9420000
179506,5124,amex_card,13345000,13345000
179507,5125,visa_card,6672500,6672500
179508,5126,bank_transfer,14130000,14130000
179509,5127,amex_card,310860000,310860000
179510,5128,credit_card,251200000,0
179511,5129,bank_transfer,15307500,0
179512,5130,cash_on_delivery,28260000,0
179513,5131,cash_on_delivery,4710000,4710000
179514,5132,credit_card,35325000,35325000
179515,5133,bank_transfer,82425000,82425000
179516,5134,cash_on_delivery,4710000,0
179517,5135,credit_card,50240000,50240000
179518,5136,visa_card,9812500,9812500
179519,5137,bank_transfer,155430000,0
179520,5138,bank_transfer,23157500,23157500
179521,5139,amex_card,7065000,7065000
179522,5140,credit_card,11382500,11382500
179523,5141,visa_card,5102500,5102500
179524,5142,visa_card,8242500,8242500
179525,5143,visa_card,14522500,0
179526,5144,visa_card,176625000,176625000
179527,5145,cash_on_delivery,510250000,510250000
179528,5146,visa_card,251200000,251200000
179529,5147,cash_on_delivery,22372500,0
179530,5148,visa_card,26690000,0
179531,5149,credit_card,412125000,0
179532,5150,credit_card,65940000,0
179533,5151,amex_card,50240000,50240000
179534,5152,visa_card,5102500,0
179535,5153,visa_card,4710000,4710000
179536,5154,cash_on_delivery,65940000,65940000
179537,5155,cash_on_delivery,4317500,0
179538,5156,cash_on_delivery,4710000,4710000
179539,5157,cash_on_delivery,251200000,251200000
179540,5158,amex_card,5102500,5102500
179541,5159,bank_transfer,3297000,3297000
179542,5160,amex_card,10205000,10205000
179543,5161,visa_card,5102500,5102500
179544,5162,cash_on_delivery,76930000,76930000
179545,5163,credit_card,16485000,16485000
179546,5164,amex_card,14522500,14522500
179547,5165,bank_transfer,82425000,82425000
179548,5166,credit_card,6672500,6672500
179549,5167,credit_card,26690000,26690000
179550,5168,credit_card,5102500,5102500
179551,5169,amex_card,753600000,753600000
179552,5170,amex_card,5102500,5102500
179553,5171,credit_card,24727500,24727500
179554,5172,amex_card,50240000,50240000
179555,5173,credit_card,10205000,0
179556,5174,cash_on_delivery,14130000,14130000
179557,5175,visa_card,4082000,0
179558,5176,amex_card,4082000,0
179559,5177,credit_card,72220000,0
179560,5178,amex_card,82425000,82425000
179561,5179,credit_card,14522500,0
179562,5180,bank_transfer,113040000,113040000
179563,5181,amex_card,7065000,7065000
179564,5182,amex_card,8242500,8242500
179565,5183,bank_transfer,10205000,10205000
179566,5184,visa_card,27475000,27475000
179567,5185,amex_card,5102500,0
179568,5186,credit_card,4082000,4082000
179569,5187,amex_card,82425000,82425000
179570,5188,cash_on_delivery,54165000,0
179571,5189,credit_card,3611000,3611000
179572,5190,credit_card,14130000,14130000
179573,5191,cash_on_delivery,4082000,0
179574,5192,amex_card,27475000,0
179575,5193,visa_card,17662500,0
179576,5194,credit_card,5102500,0
179577,5195,bank_transfer,1805500,1805500
179578,5196,bank_transfer,6672500,6672500
179579,5197,amex_card,50240000,50240000
179580,5198,credit_card,9812500,9812500
179581,5199,cash_on_delivery,176625000,0
179582,5200,cash_on_delivery,5102500,0
179583,5201,amex_card,18055000,18055000
179584,5202,bank_transfer,6594000,6594000
179585,5203,cash_on_delivery,1805500,0
179586,5204,cash_on_delivery,65940000,65940000
179587,5205,bank_transfer,5652000,5652000
179588,5206,bank_transfer,17662500,0
179589,5207,bank_transfer,11382500,0
179590,5208,cash_on_delivery,27475000,0
179591,5209,bank_transfer,8164000,8164000
179592,5210,bank_transfer,9812500,0
179593,5211,credit_card,27789000,27789000
179594,5212,bank_transfer,11382500,0
179595,5213,cash_on_delivery,251200000,0
179596,5214,cash_on_delivery,4710000,0
179597,5215,bank_transfer,3297000,3297000
179598,5216,bank_transfer,9263000,9263000
179599,5217,bank_transfer,4317500,4317500
179600,5218,amex_card,4082000,4082000
179601,5219,bank_transfer,5652000,0
179602,5220,credit_card,27475000,27475000
179603,5221,amex_card,6672500,6672500
179604,5222,credit_card,4317500,4317500
179605,5223,amex_card,23157500,23157500
179606,5224,amex_card,8164000,0
179607,5225,bank_transfer,82425000,0
179608,5226,cash_on_delivery,6672500,6672500
179609,5227,visa_card,54165000,54165000
179610,5228,bank_transfer,50240000,50240000
179611,5229,cash_on_delivery,29437500,0
179612,5230,bank_transfer,510250000,510250000
179613,5231,visa_card,11304000,11304000
179614,5232,bank_transfer,59660000,59660000
179615,5233,bank_transfer,9812500,9812500
179616,5234,bank_transfer,82425000,82425000
179617,5235,credit_card,4710000,0
179618,5236,credit_card,26690000,0
179619,5237,cash_on_delivery,5102500,5102500
179620,5238,credit_card,80070000,80070000
179621,5239,bank_transfer,3297000,0
179622,5240,amex_card,17662500,17662500
179623,5241,credit_card,72220000,72220000
179624,5242,bank_transfer,35325000,35325000
179625,5243,bank_transfer,510250000,510250000
179626,5244,credit_card,1805500,1805500
179627,5245,visa_card,3297000,3297000
179628,5246,amex_card,14130000,14130000
179629,5247,credit_card,14130000,14130000
179630,5248,credit_card,5102500,5102500
179631,5249,cash_on_delivery,4710000,4710000
179632,5250,amex_card,9812500,9812500
179633,5251,bank_transfer,65940000,0
179634,5252,amex_card,7065000,0
179635,5253,visa_card,6672500,0
179636,5254,cash_on_delivery,4082000,4082000
179637,5255,bank_transfer,155430000,0
179638,5256,credit_card,9812500,0
179639,5257,cash_on_delivery,11382500,11382500
179640,5258,cash_on_delivery,3297000,3297000
179641,5259,bank_transfer,6672500,6672500
179642,5260,amex_card,7065000,0
179643,5261,bank_transfer,40820000,40820000
179644,5262,cash_on_delivery,178980000,178980000
179645,5263,bank_transfer,4317500,0
179646,5264,cash_on_delivery,5652000,5652000
179647,5265,visa_card,4317500,4317500
179648,5266,visa_card,11618000,0
179649,5267,amex_card,1805500,1805500
179650,5268,cash_on_delivery,54950000,54950000
179651,5269,bank_transfer,4082000,0
179652,5270,credit_card,3611000,0
179653,5271,cash_on_delivery,14130000,14130000
179654,5272,cash_on_delivery,153860000,153860000
179655,5273,cash_on_delivery,164850000,164850000
179656,5274,bank_transfer,108330000,0
179657,5275,bank_transfer,9420000,9420000
179658,5276,bank_transfer,14130000,14130000
179659,5277,bank_transfer,6594000,0
179660,5278,cash_on_delivery,35325000,35325000
179661,5279,amex_card,4317500,0
179662,5280,credit_card,14130000,14130000
179663,5281,bank_transfer,447450000,0
179664,5282,cash_on_delivery,4082000,4082000
179665,5283,credit_card,6672500,6672500
179666,5284,credit_card,14130000,0
179667,5285,cash_on_delivery,8242500,8242500
179668,5286,credit_card,20410000,20410000
179669,5287,amex_card,14130000,14130000
179670,5288,bank_transfer,11382500,11382500
179671,5289,bank_transfer,702575000,0
179672,5290,visa_card,155430000,0
179673,5291,cash_on_delivery,10205000,10205000
179674,5292,amex_card,3297000,3297000
179675,5293,bank_transfer,26690000,26690000
179676,5294,visa_card,7065000,7065000
179677,5295,credit_card,22372500,0
179678,5296,credit_card,1805500,0
179679,5297,credit_card,178980000,178980000
179680,5298,visa_card,50240000,50240000
179681,5299,cash_on_delivery,98125000,0
179682,5300,visa_card,3611000,3611000
179683,5301,cash_on_delivery,17662500,17662500
179684,5302,cash_on_delivery,65940000,0
179685,5303,amex_card,14130000,14130000
179686,5304,amex_card,119320000,119320000
179687,5305,bank_transfer,7065000,7065000
179688,5306,visa_card,5102500,5102500
179689,5307,bank_transfer,7065000,0
179690,5308,cash_on_delivery,702575000,702575000
179691,5309,visa_card,14522500,14522500
179692,5310,amex_card,5652000,0
179693,5311,amex_card,9812500,0
179694,5312,amex_card,18055000,18055000
179695,5313,amex_card,9812500,9812500
179696,5314,bank_transfer,702575000,702575000
179697,5315,amex_card,59660000,59660000
179698,5316,visa_card,27475000,27475000
179699,5317,cash_on_delivery,11382500,0
179700,5318,bank_transfer,11382500,11382500
179701,5319,credit_card,17662500,17662500
179702,5320,amex_card,1805500,1805500
179703,5321,bank_transfer,42390000,42390000
179704,5322,bank_transfer,8242500,0
179705,5323,credit_card,17662500,17662500
179706,5324,credit_card,194680000,194680000
179707,5325,credit_card,11382500,11382500
179708,5326,amex_card,76930000,76930000
179709,5327,cash_on_delivery,14130000,14130000
179710,5328,credit_card,54165000,54165000
179711,5329,amex_card,5652000,5652000
179712,5330,bank_transfer,127170000,0
179713,5331,cash_on_delivery,194680000,0
179714,5332,visa_card,54950000,54950000
179715,5333,amex_card,510250000,510250000
179716,5334,cash_on_delivery,11382500,11382500
179717,5335,cash_on_delivery,17662500,17662500
179718,5336,amex_card,1805500,1805500
179719,5337,credit_card,14130000,0
179720,5338,bank_transfer,8164000,8164000
179721,5339,visa_card,4317500,4317500
179722,5340,cash_on_delivery,27475000,27475000
179723,5341,visa_card,7065000,7065000
179724,5342,credit_card,6672500,0
179725,5343,credit_card,4082000,0
179726,5344,visa_card,4082000,4082000
179727,5345,visa_card,54165000,54165000
179728,5346,bank_transfer,9891000,9891000
179729,5347,amex_card,11304000,0
179730,5348,credit_card,4317500,0
179731,5349,amex_card,8242500,8242500
179732,5350,amex_card,14130000,14130000
179733,5351,credit_card,251200000,251200000
179734,5352,cash_on_delivery,5652000,5652000
179735,5353,visa_card,56520000,56520000
179736,5354,credit_card,35325000,0
179737,5355,credit_card,54165000,54165000
179738,5356,bank_transfer,26690000,26690000
179739,5357,credit_card,7065000,0
179740,5358,visa_card,5652000,0
179741,5359,credit_card,194680000,194680000
179742,5360,visa_card,4710000,4710000
179743,5361,cash_on_delivery,14130000,14130000
179744,5362,amex_card,17662500,17662500
179745,5363,amex_card,52987500,52987500
179746,5364,bank_transfer,18055000,0
