target_id,period,year,month,store_id,employee_id,brand,target_revenue,target_orders
1095,2022-07,2022,7,1,8.0,,1339684528,447
1096,2022-07,2022,7,2,19.0,,1107319167,369
1097,2022-07,2022,7,2,20.0,,853786015,285
1098,2022-07,2022,7,2,21.0,,1767607362,589
1099,2022-07,2022,7,2,22.0,,1670860907,557
1100,2022-07,2022,7,2,26.0,,1730402882,577
1101,2022-07,2022,7,3,31.0,,520835194,174
1102,2022-07,2022,7,3,32.0,,1796012193,599
1103,2022-07,2022,7,3,33.0,,2259278051,753
1104,2022-07,2022,7,3,34.0,,2157727601,719
1105,2022-07,2022,7,3,38.0,,1585798994,529
1106,2022-07,2022,7,4,43.0,,1897813941,633
1107,2022-07,2022,7,4,44.0,,793075883,264
1108,2022-07,2022,7,4,45.0,,894080932,298
1109,2022-07,2022,7,4,46.0,,602079127,201
1110,2022-07,2022,7,4,50.0,,1260658596,420
1111,2022-07,2022,7,5,55.0,,664951469,222
1112,2022-07,2022,7,5,56.0,,1951714599,651
1113,2022-07,2022,7,5,57.0,,516789744,172
1114,2022-07,2022,7,5,58.0,,1710770822,570
1115,2022-07,2022,7,5,62.0,,2066753638,689
1116,2022-07,2022,7,6,75.0,,2093009253,698
1117,2022-07,2022,7,6,76.0,,920806271,307
1118,2022-07,2022,7,6,77.0,,1936654009,646
1119,2022-07,2022,7,6,78.0,,560206134,187
1120,2022-07,2022,7,6,82.0,,2111487931,704
1121,2022-07,2022,7,7,87.0,,2379308400,793
1122,2022-07,2022,7,7,88.0,,1922739392,641
1123,2022-07,2022,7,7,89.0,,549658631,183
1124,2022-07,2022,7,7,90.0,,2391659784,797
1125,2022-07,2022,7,7,94.0,,2195399582,732
1126,2022-07,2022,7,8,99.0,,1578459475,526
1127,2022-07,2022,7,8,100.0,,1439888066,480
1128,2022-07,2022,7,8,101.0,,1439432457,480
1129,2022-07,2022,7,8,102.0,,1673842691,558
1130,2022-07,2022,7,8,106.0,,1447045122,482
1131,2022-07,2022,7,9,111.0,,1201497300,400
1132,2022-07,2022,7,9,112.0,,889033568,296
1133,2022-07,2022,7,9,113.0,,1780953256,594
1134,2022-07,2022,7,9,114.0,,570305062,190
1135,2022-07,2022,7,9,118.0,,1180698294,394
1136,2022-07,2022,7,10,123.0,,542207195,181
1137,2022-07,2022,7,10,124.0,,2161848988,721
1138,2022-07,2022,7,10,125.0,,1798627183,600
1139,2022-07,2022,7,10,126.0,,1927116105,642
1140,2022-07,2022,7,10,130.0,,1348954215,450
1141,2022-08,2022,8,1,,,3597983365,1100
1142,2022-08,2022,8,2,,,2331692686,733
1143,2022-08,2022,8,3,,,2183270871,733
1144,2022-08,2022,8,4,,,1542913582,550
1145,2022-08,2022,8,5,,,4161831078,1467
1146,2022-08,2022,8,6,,,2886851199,917
1147,2022-08,2022,8,7,,,1773476571,550
1148,2022-08,2022,8,8,,,1732613402,550
1149,2022-08,2022,8,9,,,1649207492,550
1150,2022-08,2022,8,10,,,3135543237,1100
1151,2022-08,2022,8,1,1.0,,1593592636,531
1152,2022-08,2022,8,1,2.0,,1092401891,364
1153,2022-08,2022,8,1,3.0,,1986426413,662
1154,2022-08,2022,8,1,4.0,,1026328936,342
1155,2022-08,2022,8,1,8.0,,1836904021,612
1156,2022-08,2022,8,2,19.0,,923533982,308
1157,2022-08,2022,8,2,20.0,,1697972686,566
1158,2022-08,2022,8,2,21.0,,1013398145,338
1159,2022-08,2022,8,2,22.0,,510974314,170
1160,2022-08,2022,8,2,26.0,,1396164592,465
1161,2022-08,2022,8,3,31.0,,617617559,206
1162,2022-08,2022,8,3,32.0,,2133467306,711
1163,2022-08,2022,8,3,33.0,,526020122,175
1164,2022-08,2022,8,3,34.0,,1533845398,511
1165,2022-08,2022,8,3,38.0,,1797062610,599
1166,2022-08,2022,8,4,43.0,,1289571281,430
1167,2022-08,2022,8,4,44.0,,879639151,293
1168,2022-08,2022,8,4,45.0,,1005423437,335
1169,2022-08,2022,8,4,46.0,,676877257,226
1170,2022-08,2022,8,4,50.0,,1165741846,389
1171,2022-08,2022,8,5,55.0,,1145212456,382
1172,2022-08,2022,8,5,56.0,,1092251151,364
1173,2022-08,2022,8,5,57.0,,1574047445,525
1174,2022-08,2022,8,5,58.0,,723187315,241
1175,2022-08,2022,8,5,62.0,,546988952,182
1176,2022-08,2022,8,6,75.0,,1473619987,491
1177,2022-08,2022,8,6,76.0,,1133215513,378
1178,2022-08,2022,8,6,77.0,,1330727388,444
1179,2022-08,2022,8,6,78.0,,1830967826,610
1180,2022-08,2022,8,6,82.0,,1635256145,545
1181,2022-08,2022,8,7,87.0,,1088255417,363
1182,2022-08,2022,8,7,88.0,,1793865814,598
1183,2022-08,2022,8,7,89.0,,1143415534,381
1184,2022-08,2022,8,7,90.0,,775451801,258
1185,2022-08,2022,8,7,94.0,,2028361912,676
1186,2022-08,2022,8,8,99.0,,1575006741,525
1187,2022-08,2022,8,8,100.0,,1181493928,394
1188,2022-08,2022,8,8,101.0,,2169821314,723
1189,2022-08,2022,8,8,102.0,,1925892841,642
1190,2022-08,2022,8,8,106.0,,777656154,259
1191,2022-08,2022,8,9,111.0,,1394928140,465
1192,2022-08,2022,8,9,112.0,,1706513250,569
1193,2022-08,2022,8,9,113.0,,440670004,147
1194,2022-08,2022,8,9,114.0,,662439081,221
1195,2022-08,2022,8,9,118.0,,686848429,229
1196,2022-08,2022,8,10,123.0,,895868425,299
1197,2022-08,2022,8,10,124.0,,2163104097,721
1198,2022-08,2022,8,10,125.0,,770792510,257
1199,2022-08,2022,8,10,126.0,,517665570,173
1200,2022-08,2022,8,10,130.0,,684379357,228
1201,2022-09,2022,9,1,,,3274983320,1000
1202,2022-09,2022,9,2,,,2029201254,667
1203,2022-09,2022,9,3,,,2161092411,667
1204,2022-09,2022,9,4,,,1467981707,500
1205,2022-09,2022,9,5,,,4144526423,1333
1206,2022-09,2022,9,6,,,2325137373,833
1207,2022-09,2022,9,7,,,1539922129,500
1208,2022-09,2022,9,8,,,1551323589,500
1209,2022-09,2022,9,9,,,1409590879,500
1210,2022-09,2022,9,10,,,2866115829,1000
1211,2022-09,2022,9,1,1.0,,1530072407,510
1212,2022-09,2022,9,1,2.0,,1100912069,367
1213,2022-09,2022,9,1,3.0,,1522324106,507
1214,2022-09,2022,9,1,4.0,,1639830273,547
1215,2022-09,2022,9,1,8.0,,1153683519,385
1216,2022-09,2022,9,2,19.0,,881869682,294
1217,2022-09,2022,9,2,20.0,,1769433664,590
1218,2022-09,2022,9,2,21.0,,1139314305,380
1219,2022-09,2022,9,2,22.0,,1502438030,501
1220,2022-09,2022,9,2,26.0,,717409361,239
1221,2022-09,2022,9,3,31.0,,859620543,287
1222,2022-09,2022,9,3,32.0,,1042594297,348
1223,2022-09,2022,9,3,33.0,,1967502325,656
1224,2022-09,2022,9,3,34.0,,1095368050,365
1225,2022-09,2022,9,3,38.0,,594684709,198
1226,2022-09,2022,9,4,43.0,,1797226318,599
1227,2022-09,2022,9,4,44.0,,756776648,252
1228,2022-09,2022,9,4,45.0,,1557987783,519
1229,2022-09,2022,9,4,46.0,,992725066,331
1230,2022-09,2022,9,4,50.0,,1080993029,360
1231,2022-09,2022,9,5,55.0,,486011598,162
1232,2022-09,2022,9,5,56.0,,1432786953,478
1233,2022-09,2022,9,5,57.0,,1818885718,606
1234,2022-09,2022,9,5,58.0,,623083293,208
1235,2022-09,2022,9,5,62.0,,688380376,229
1236,2022-09,2022,9,6,75.0,,414781684,138
1237,2022-09,2022,9,6,76.0,,611352617,204
1238,2022-09,2022,9,6,77.0,,1363067546,454
1239,2022-09,2022,9,6,78.0,,812764238,271
1240,2022-09,2022,9,6,82.0,,617798751,206
1241,2022-09,2022,9,7,87.0,,1929602467,643
1242,2022-09,2022,9,7,88.0,,634218003,211
1243,2022-09,2022,9,7,89.0,,971549325,324
1244,2022-09,2022,9,7,90.0,,713348051,238
1245,2022-09,2022,9,7,94.0,,711762041,237
1246,2022-09,2022,9,8,99.0,,818680857,273
1247,2022-09,2022,9,8,100.0,,1095516323,365
1248,2022-09,2022,9,8,101.0,,1412137607,471
1249,2022-09,2022,9,8,102.0,,547231874,182
1250,2022-09,2022,9,8,106.0,,1444563471,482
1251,2022-09,2022,9,9,111.0,,751073705,250
1252,2022-09,2022,9,9,112.0,,755769429,252
1253,2022-09,2022,9,9,113.0,,424617206,142
1254,2022-09,2022,9,9,114.0,,1769495048,590
1255,2022-09,2022,9,9,118.0,,928909768,310
1256,2022-09,2022,9,10,123.0,,668293526,223
1257,2022-09,2022,9,10,124.0,,1968080620,656
1258,2022-09,2022,9,10,125.0,,1949757890,650
1259,2022-09,2022,9,10,126.0,,1435281301,478
1260,2022-09,2022,9,10,130.0,,1331786949,444
1261,2022-10,2022,10,1,,,3197242994,1100
1262,2022-10,2022,10,2,,,2287768820,733
1263,2022-10,2022,10,3,,,2323368725,733
1264,2022-10,2022,10,4,,,1631111186,550
1265,2022-10,2022,10,5,,,4831345800,1467
1266,2022-10,2022,10,6,,,2781397313,917
1267,2022-10,2022,10,7,,,1521199885,550
1268,2022-10,2022,10,8,,,1786295762,550
1269,2022-10,2022,10,9,,,1530279348,550
1270,2022-10,2022,10,10,,,3322393301,1100
1271,2022-10,2022,10,1,1.0,,2013001129,671
1272,2022-10,2022,10,1,2.0,,1963849378,655
1273,2022-10,2022,10,1,3.0,,824551500,275
1274,2022-10,2022,10,1,4.0,,1648273125,549
1275,2022-10,2022,10,1,8.0,,1393904174,465
1276,2022-10,2022,10,2,19.0,,2052762114,684
1277,2022-10,2022,10,2,20.0,,1472862340,491
1278,2022-10,2022,10,2,21.0,,1450584834,484
1279,2022-10,2022,10,2,22.0,,1319027243,440
1280,2022-10,2022,10,2,26.0,,1900454438,633
1281,2022-10,2022,10,3,31.0,,2165415092,722
1282,2022-10,2022,10,3,32.0,,1840747905,614
1283,2022-10,2022,10,3,33.0,,705571793,235
1284,2022-10,2022,10,3,34.0,,1475557390,492
1285,2022-10,2022,10,3,38.0,,1062374996,354
1286,2022-10,2022,10,4,43.0,,1557612079,519
1287,2022-10,2022,10,4,44.0,,1358208956,453
1288,2022-10,2022,10,4,45.0,,1358526717,453
1289,2022-10,2022,10,4,46.0,,1149857453,383
1290,2022-10,2022,10,4,50.0,,1526453512,509
1291,2022-10,2022,10,5,55.0,,1495661351,499
1292,2022-10,2022,10,5,56.0,,1896522874,632
1293,2022-10,2022,10,5,57.0,,445715274,149
1294,2022-10,2022,10,5,58.0,,653074462,218
1295,2022-10,2022,10,5,62.0,,722657027,241
1296,2022-10,2022,10,6,75.0,,1658313380,553
1297,2022-10,2022,10,6,76.0,,1194040251,398
1298,2022-10,2022,10,6,77.0,,1650727719,550
1299,2022-10,2022,10,6,78.0,,625795151,209
1300,2022-10,2022,10,6,82.0,,1054796706,352
1301,2022-10,2022,10,7,87.0,,2084208442,695
1302,2022-10,2022,10,7,88.0,,1458403415,486
1303,2022-10,2022,10,7,89.0,,749132061,250
1304,2022-10,2022,10,7,90.0,,1002052654,334
1305,2022-10,2022,10,7,94.0,,1812118822,604
1306,2022-10,2022,10,8,99.0,,1040205958,347
1307,2022-10,2022,10,8,100.0,,1928964623,643
1308,2022-10,2022,10,8,101.0,,1583246243,528
1309,2022-10,2022,10,8,102.0,,1299371092,433
1310,2022-10,2022,10,8,106.0,,1087979460,363
1311,2022-10,2022,10,9,111.0,,736388238,245
1312,2022-10,2022,10,9,112.0,,1761034274,587
1313,2022-10,2022,10,9,113.0,,2057760442,686
1314,2022-10,2022,10,9,114.0,,584596758,195
1315,2022-10,2022,10,9,118.0,,2128213580,709
1316,2022-10,2022,10,10,123.0,,2150028582,717
1317,2022-10,2022,10,10,124.0,,1489470675,496
1318,2022-10,2022,10,10,125.0,,1940741876,647
1319,2022-10,2022,10,10,126.0,,1325110254,442
1320,2022-10,2022,10,10,130.0,,923740657,308
1321,2022-11,2022,11,1,,,3957918024,1300
1322,2022-11,2022,11,2,,,2486810456,867
1323,2022-11,2022,11,3,,,2543858898,867
1324,2022-11,2022,11,4,,,1906151830,650
1325,2022-11,2022,11,5,,,4877946098,1733
1326,2022-11,2022,11,6,,,3557494548,1083
1327,2022-11,2022,11,7,,,1879316001,650
1328,2022-11,2022,11,8,,,1930553428,650
1329,2022-11,2022,11,9,,,1967373390,650
1330,2022-11,2022,11,10,,,3915441031,1300
1331,2022-11,2022,11,1,1.0,,624588085,208
1332,2022-11,2022,11,1,2.0,,1043599269,348
1333,2022-11,2022,11,1,3.0,,2270823619,757
1334,2022-11,2022,11,1,4.0,,752926806,251
1335,2022-11,2022,11,1,8.0,,2097432364,699
1336,2022-11,2022,11,2,19.0,,2519972188,840
1337,2022-11,2022,11,2,20.0,,1150831756,384
1338,2022-11,2022,11,2,21.0,,1897852519,633
1339,2022-11,2022,11,2,22.0,,698929338,233
1340,2022-11,2022,11,2,26.0,,1611217776,537
1341,2022-11,2022,11,3,31.0,,1203155067,401
1342,2022-11,2022,11,3,32.0,,1912440502,637
1343,2022-11,2022,11,3,33.0,,1726939269,576
1344,2022-11,2022,11,3,34.0,,2027033290,676
1345,2022-11,2022,11,3,38.0,,1802241370,601
1346,2022-11,2022,11,4,43.0,,527216166,176
1347,2022-11,2022,11,4,44.0,,1056340885,352
1348,2022-11,2022,11,4,45.0,,635411761,212
1349,2022-11,2022,11,4,46.0,,2381240582,794
1350,2022-11,2022,11,4,50.0,,1372649039,458
1351,2022-11,2022,11,5,55.0,,1979814586,660
1352,2022-11,2022,11,5,56.0,,1180476138,393
1353,2022-11,2022,11,5,57.0,,2351402464,784
1354,2022-11,2022,11,5,58.0,,945553085,315
1355,2022-11,2022,11,5,62.0,,757844517,253
1356,2022-11,2022,11,6,75.0,,1530499813,510
1357,2022-11,2022,11,6,76.0,,521209030,174
1358,2022-11,2022,11,6,77.0,,1217720862,406
1359,2022-11,2022,11,6,78.0,,1012740147,338
1360,2022-11,2022,11,6,82.0,,2166901035,722
1361,2022-11,2022,11,7,87.0,,2543159128,848
1362,2022-11,2022,11,7,88.0,,2165336784,722
1363,2022-11,2022,11,7,89.0,,2228266751,743
1364,2022-11,2022,11,7,90.0,,1331593456,444
1365,2022-11,2022,11,7,94.0,,1342184515,447
1366,2022-11,2022,11,8,99.0,,2514708152,838
1367,2022-11,2022,11,8,100.0,,1309318430,436
1368,2022-11,2022,11,8,101.0,,1371928368,457
1369,2022-11,2022,11,8,102.0,,542895326,181
1370,2022-11,2022,11,8,106.0,,1179170162,393
1371,2022-11,2022,11,9,111.0,,1661751664,554
1372,2022-11,2022,11,9,112.0,,967267866,322
1373,2022-11,2022,11,9,113.0,,1735643399,579
1374,2022-11,2022,11,9,114.0,,1162686772,388
1375,2022-11,2022,11,9,118.0,,1497218580,499
1376,2022-11,2022,11,10,123.0,,550821393,184
1377,2022-11,2022,11,10,124.0,,2060379477,687
1378,2022-11,2022,11,10,125.0,,2341553849,781
1379,2022-11,2022,11,10,126.0,,1625533214,542
1380,2022-11,2022,11,10,130.0,,1710230258,570
1381,2022-12,2022,12,1,,,5886281286,2000
1382,2022-12,2022,12,2,,,4215055438,1333
1383,2022-12,2022,12,3,,,3795695882,1333
1384,2022-12,2022,12,4,,,2837827353,1000
1385,2022-12,2022,12,5,,,8265944480,2667
1386,2022-12,2022,12,6,,,5261877565,1667
1387,2022-12,2022,12,7,,,3261356401,1000
1388,2022-12,2022,12,8,,,2981449078,1000
1389,2022-12,2022,12,9,,,2965774217,1000
1390,2022-12,2022,12,10,,,5664706784,2000
1391,2022-12,2022,12,1,1.0,,3801718222,1267
1392,2022-12,2022,12,1,2.0,,865722098,289
1393,2022-12,2022,12,1,3.0,,2608220133,869
1394,2022-12,2022,12,1,4.0,,2504478323,835
1395,2022-12,2022,12,1,8.0,,1644149435,548
1396,2022-12,2022,12,2,19.0,,3450821565,1150
1397,2022-12,2022,12,2,20.0,,1540165975,513
1398,2022-12,2022,12,2,21.0,,1046762564,349
1399,2022-12,2022,12,2,22.0,,3623326239,1208
1400,2022-12,2022,12,2,26.0,,2687725016,896
1401,2022-12,2022,12,3,31.0,,1031415136,344
1402,2022-12,2022,12,3,32.0,,3763887224,1255
1403,2022-12,2022,12,3,33.0,,2968286765,989
1404,2022-12,2022,12,3,34.0,,1469380125,490
1405,2022-12,2022,12,3,38.0,,2366362140,789
1406,2022-12,2022,12,4,43.0,,1853394585,618
1407,2022-12,2022,12,4,44.0,,3507045821,1169
1408,2022-12,2022,12,4,45.0,,910397062,303
1409,2022-12,2022,12,4,46.0,,3583749801,1195
1410,2022-12,2022,12,4,50.0,,3363224694,1121
1411,2022-12,2022,12,5,55.0,,1242465648,414
1412,2022-12,2022,12,5,56.0,,2392573926,798
1413,2022-12,2022,12,5,57.0,,2991003455,997
1414,2022-12,2022,12,5,58.0,,1683826731,561
1415,2022-12,2022,12,5,62.0,,2913719189,971
1416,2022-12,2022,12,6,75.0,,1446698206,482
1417,2022-12,2022,12,6,76.0,,2982653184,994
1418,2022-12,2022,12,6,77.0,,888182406,296
1419,2022-12,2022,12,6,78.0,,3403346250,1134
1420,2022-12,2022,12,6,82.0,,2150078379,717
1421,2022-12,2022,12,7,87.0,,2567392983,856
1422,2022-12,2022,12,7,88.0,,1306393948,435
1423,2022-12,2022,12,7,89.0,,2895793715,965
1424,2022-12,2022,12,7,90.0,,898033535,299
1425,2022-12,2022,12,7,94.0,,1505435286,502
1426,2022-12,2022,12,8,99.0,,2611272585,870
1427,2022-12,2022,12,8,100.0,,3682786025,1228
1428,2022-12,2022,12,8,101.0,,2358652565,786
1429,2022-12,2022,12,8,102.0,,1321865303,441
1430,2022-12,2022,12,8,106.0,,3248641330,1083
1431,2022-12,2022,12,9,111.0,,1144443480,381
1432,2022-12,2022,12,9,112.0,,1381425436,460
1433,2022-12,2022,12,9,113.0,,2100893501,700
1434,2022-12,2022,12,9,114.0,,2642728179,881
1435,2022-12,2022,12,9,118.0,,3550935365,1184
1436,2022-12,2022,12,10,123.0,,3844226578,1281
1437,2022-12,2022,12,10,124.0,,1195236690,398
1438,2022-12,2022,12,10,125.0,,1848409424,616
1439,2022-12,2022,12,10,126.0,,1420518987,474
1440,2022-12,2022,12,10,130.0,,2610755815,870
1441,2023-01,2023,1,1,,,7598019453,2400
1442,2023-01,2023,1,2,,,4603309577,1600
1443,2023-01,2023,1,3,,,4998388917,1600
1444,2023-01,2023,1,4,,,3310344065,1200
1445,2023-01,2023,1,5,,,8663572981,3200
1446,2023-01,2023,1,6,,,5600463005,2000
1447,2023-01,2023,1,7,,,3939432340,1200
1448,2023-01,2023,1,8,,,3384474297,1200
1449,2023-01,2023,1,9,,,3438866675,1200
1450,2023-01,2023,1,10,,,7719518494,2400
1451,2023-01,2023,1,1,1.0,,2884549576,962
1452,2023-01,2023,1,1,2.0,,1755931282,585
1453,2023-01,2023,1,1,3.0,,4506377904,1502
1454,2023-01,2023,1,1,4.0,,3852134967,1284
1455,2023-01,2023,1,1,8.0,,3953545906,1318
1456,2023-01,2023,1,2,19.0,,2101570026,701
1457,2023-01,2023,1,2,20.0,,3219945996,1073
1458,2023-01,2023,1,2,21.0,,1611766820,537
1459,2023-01,2023,1,2,22.0,,4106434859,1369
1460,2023-01,2023,1,2,26.0,,4722062672,1574
1461,2023-01,2023,1,3,31.0,,4381290967,1460
1462,2023-01,2023,1,3,32.0,,3273849402,1091
1463,2023-01,2023,1,3,33.0,,3187270002,1062
1464,2023-01,2023,1,3,34.0,,1135049816,378
1465,2023-01,2023,1,3,38.0,,1751743829,584
1466,2023-01,2023,1,4,43.0,,3768894479,1256
1467,2023-01,2023,1,4,44.0,,2887704404,963
1468,2023-01,2023,1,4,45.0,,3883537760,1295
1469,2023-01,2023,1,4,46.0,,1588480143,529
1470,2023-01,2023,1,4,50.0,,1499388250,500
1471,2023-01,2023,1,5,55.0,,3359576090,1120
1472,2023-01,2023,1,5,56.0,,3454255360,1151
1473,2023-01,2023,1,5,57.0,,3125057771,1042
1474,2023-01,2023,1,5,58.0,,2422823722,808
1475,2023-01,2023,1,5,62.0,,2541205960,847
1476,2023-01,2023,1,6,75.0,,3230089229,1077
1477,2023-01,2023,1,6,76.0,,1747825531,583
1478,2023-01,2023,1,6,77.0,,3601269870,1200
1479,2023-01,2023,1,6,78.0,,4661833474,1554
1480,2023-01,2023,1,6,82.0,,4301744592,1434
1481,2023-01,2023,1,7,87.0,,4023255718,1341
1482,2023-01,2023,1,7,88.0,,4749187053,1583
1483,2023-01,2023,1,7,89.0,,1947890025,649
1484,2023-01,2023,1,7,90.0,,4400138497,1467
1485,2023-01,2023,1,7,94.0,,1605227779,535
1486,2023-01,2023,1,8,99.0,,3795954848,1265
1487,2023-01,2023,1,8,100.0,,4212438193,1404
1488,2023-01,2023,1,8,101.0,,3791853210,1264
1489,2023-01,2023,1,8,102.0,,4437580468,1479
1490,2023-01,2023,1,8,106.0,,3505199054,1168
1491,2023-01,2023,1,9,111.0,,1095597200,365
1492,2023-01,2023,1,9,112.0,,1352183586,451
1493,2023-01,2023,1,9,113.0,,1263689682,421
1494,2023-01,2023,1,9,114.0,,4479550449,1493
1495,2023-01,2023,1,9,118.0,,3372630182,1124
1496,2023-01,2023,1,10,123.0,,3031169876,1010
1497,2023-01,2023,1,10,124.0,,2034239207,678
1498,2023-01,2023,1,10,125.0,,2191450493,730
1499,2023-01,2023,1,10,126.0,,2221547224,741
1500,2023-01,2023,1,10,130.0,,4197501350,1399
1501,2023-02,2023,2,1,,,5572722270,2000
1502,2023-02,2023,2,2,,,4162551224,1333
1503,2023-02,2023,2,3,,,3742782771,1333
1504,2023-02,2023,2,4,,,2916509906,1000
1505,2023-02,2023,2,5,,,8011022967,2667
1506,2023-02,2023,2,6,,,5432635983,1667
1507,2023-02,2023,2,7,,,3111382177,1000
1508,2023-02,2023,2,8,,,2942269522,1000
1509,2023-02,2023,2,9,,,2709800092,1000
1510,2023-02,2023,2,10,,,5995910095,2000
1511,2023-02,2023,2,1,1.0,,2894257449,965
1512,2023-02,2023,2,1,2.0,,2766745527,922
1513,2023-02,2023,2,1,3.0,,2291591376,764
1514,2023-02,2023,2,1,4.0,,2176987335,726
1515,2023-02,2023,2,1,8.0,,3239141096,1080
1516,2023-02,2023,2,2,19.0,,2776421991,925
1517,2023-02,2023,2,2,20.0,,2399309543,800
1518,2023-02,2023,2,2,21.0,,2647842339,883
1519,2023-02,2023,2,2,22.0,,3629330630,1210
1520,2023-02,2023,2,2,26.0,,1094607633,365
1521,2023-02,2023,2,3,31.0,,3603359795,1201
1522,2023-02,2023,2,3,32.0,,3162680467,1054
1523,2023-02,2023,2,3,33.0,,2870641388,957
1524,2023-02,2023,2,3,34.0,,3924537615,1308
1525,2023-02,2023,2,3,38.0,,2764965260,922
1526,2023-02,2023,2,4,43.0,,2850125697,950
1527,2023-02,2023,2,4,44.0,,1193328253,398
1528,2023-02,2023,2,4,45.0,,1642683071,548
1529,2023-02,2023,2,4,46.0,,1895966597,632
1530,2023-02,2023,2,4,50.0,,2510459815,837
1531,2023-02,2023,2,5,55.0,,2467410217,822
1532,2023-02,2023,2,5,56.0,,1998222478,666
1533,2023-02,2023,2,5,57.0,,2412421614,804
1534,2023-02,2023,2,5,58.0,,2108275110,703
1535,2023-02,2023,2,5,62.0,,3288510706,1096
1536,2023-02,2023,2,6,75.0,,2651932653,884
1537,2023-02,2023,2,6,76.0,,2351113677,784
1538,2023-02,2023,2,6,77.0,,2265838632,755
1539,2023-02,2023,2,6,78.0,,1415322421,472
1540,2023-02,2023,2,6,82.0,,2405038072,802
1541,2023-02,2023,2,7,87.0,,2848018450,949
1542,2023-02,2023,2,7,88.0,,1386043118,462
1543,2023-02,2023,2,7,89.0,,2878872250,960
1544,2023-02,2023,2,7,90.0,,3382348803,1127
1545,2023-02,2023,2,7,94.0,,2110293471,703
1546,2023-02,2023,2,8,99.0,,1119362881,373
1547,2023-02,2023,2,8,100.0,,3299510298,1100
1548,2023-02,2023,2,8,101.0,,1566916774,522
1549,2023-02,2023,2,8,102.0,,1472308169,491
1550,2023-02,2023,2,8,106.0,,3419501607,1140
1551,2023-02,2023,2,9,111.0,,2038530491,680
1552,2023-02,2023,2,9,112.0,,3228349594,1076
1553,2023-02,2023,2,9,113.0,,2067350357,689
1554,2023-02,2023,2,9,114.0,,2554683076,852
1555,2023-02,2023,2,9,118.0,,3510809165,1170
1556,2023-02,2023,2,10,123.0,,2343578056,781
1557,2023-02,2023,2,10,124.0,,2653101812,884
1558,2023-02,2023,2,10,125.0,,1919817807,640
1559,2023-02,2023,2,10,126.0,,2528212526,843
1560,2023-02,2023,2,10,130.0,,1466622870,489
1561,2023-03,2023,3,1,,,3155576497,1000
1562,2023-03,2023,3,2,,,1967026993,667
1563,2023-03,2023,3,3,,,2137475231,667
1564,2023-03,2023,3,4,,,1561869803,500
1565,2023-03,2023,3,5,,,3710523474,1333
1566,2023-03,2023,3,6,,,2480486065,833
1567,2023-03,2023,3,7,,,1436709476,500
1568,2023-03,2023,3,8,,,1531465412,500
1569,2023-03,2023,3,9,,,1501836696,500
1570,2023-03,2023,3,10,,,2890334737,1000
1571,2023-03,2023,3,1,1.0,,1549724860,517
1572,2023-03,2023,3,1,2.0,,726123404,242
1573,2023-03,2023,3,1,3.0,,1773110468,591
1574,2023-03,2023,3,1,4.0,,457613311,153
1575,2023-03,2023,3,1,8.0,,1200766082,400
1576,2023-03,2023,3,2,19.0,,1198880711,400
1577,2023-03,2023,3,2,20.0,,1313556246,438
1578,2023-03,2023,3,2,21.0,,1998562168,666
1579,2023-03,2023,3,2,22.0,,1724448038,575
1580,2023-03,2023,3,2,26.0,,1719378654,573
1581,2023-03,2023,3,3,31.0,,429516700,143
1582,2023-03,2023,3,3,32.0,,745079076,248
1583,2023-03,2023,3,3,33.0,,807669578,269
1584,2023-03,2023,3,3,34.0,,1472913228,491
1585,2023-03,2023,3,3,38.0,,977870138,326
1586,2023-03,2023,3,4,43.0,,1086756252,362
1587,2023-03,2023,3,4,44.0,,1864619364,622
1588,2023-03,2023,3,4,45.0,,1118516696,373
1589,2023-03,2023,3,4,46.0,,1573718979,525
1590,2023-03,2023,3,4,50.0,,1993504627,665
1591,2023-03,2023,3,5,55.0,,1628210246,543
1592,2023-03,2023,3,5,56.0,,967848299,323
1593,2023-03,2023,3,5,57.0,,1617382034,539
1594,2023-03,2023,3,5,58.0,,1326787832,442
1595,2023-03,2023,3,5,62.0,,610466753,203
1596,2023-03,2023,3,6,75.0,,593510794,198
1597,2023-03,2023,3,6,76.0,,1727528372,576
1598,2023-03,2023,3,6,77.0,,439178395,146
1599,2023-03,2023,3,6,78.0,,1002338382,334
1600,2023-03,2023,3,6,82.0,,990287470,330
1601,2023-03,2023,3,7,87.0,,947751158,316
1602,2023-03,2023,3,7,88.0,,1873077909,624
1603,2023-03,2023,3,7,89.0,,737160220,246
1604,2023-03,2023,3,7,90.0,,1405327021,468
1605,2023-03,2023,3,7,94.0,,1499146589,500
1606,2023-03,2023,3,8,99.0,,796802865,266
1607,2023-03,2023,3,8,100.0,,1354376333,451
1608,2023-03,2023,3,8,101.0,,1764217722,588
1609,2023-03,2023,3,8,102.0,,895689425,299
1610,2023-03,2023,3,8,106.0,,952208277,317
1611,2023-03,2023,3,9,111.0,,1847189098,616
1612,2023-03,2023,3,9,112.0,,1296005023,432
1613,2023-03,2023,3,9,113.0,,982497963,327
1614,2023-03,2023,3,9,114.0,,1471797647,491
1615,2023-03,2023,3,9,118.0,,900970779,300
1616,2023-03,2023,3,10,123.0,,1885906541,629
1617,2023-03,2023,3,10,124.0,,1786365272,595
1618,2023-03,2023,3,10,125.0,,1131813946,377
1619,2023-03,2023,3,10,126.0,,1275225647,425
1620,2023-03,2023,3,10,130.0,,864534266,288
